anotador,anillador,codigo,talla_anillo,numero_anillo,nombre_especie,codigo_especie,edad,edad_por,edad_por,sexo, sexo_por, sexo_por,codigo_ciclo,protuberancia_cloacal,parche_Incubacion,grasa,muda_cuerpo,muda_vuelo,desgaste_vuelo,plumaje_juvenil,limite_muda,limite_muda,osificacion,ala,cola,tarso,l_pico,a_pico,n_pico,peso,estado,dia,mes,anho,hora_captura,estacion,red,notas,Fotos,limite,limite_2,muda_vuelo,cmen,cmed1,cmed2,cmed3,cmed4,cmed5,cmed6,cmed7,cmed8,cmed9,cmed10,cmay1,cmay2,cmay3,cmay4,cmay5,cmay6,cmay7,cmay8,cmay9,cmay10,cc,a1,a2,a3,cprim1,cprim2,cprim3,cprim4,cprim5,cprim6,cprim7,cprim8,cprim9,cprim10,sec9,sec8,sec7,sec6,sec5,sec4,sec3,sec2,sec1,prim1,prim2,prim3,prim4,prim5,prim6,prim7,prim8,prim9,prim10,rec_izq6,rec_izq5,rec_izq4,rec_izq3,rec_izq2,rec_izq1,rec_der1,rec_der2,rec_der3,rec_der4,rec_der5,rec_der6,notas_muda
CSG,RPP,N,B,12855,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,I,N,N,M,M,V,A,6,59,51,22.6,8.3,4,5.4,11.7,N,21,11,2019,1045,TR08,7,CP: 24 CA: 15 CN:0 LB:6,NO,V,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,DGO,N,B,12856,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,I,N,N,L,N,N,,6,63,55,22.5,7.9,3.9,5.5,12.1,N,21,11,2019,1141,TR08,5,CP: 22 CN:22 CA:20 LB:7,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12857,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,I,N,N,M,N,N,,6,66,60,23.6,8.6,4,5.6,13.3,N,21,11,2019,1140,TR08,7,CP:23 CA:17 CN:26 LB:4,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGO,RPP,N,B,12858,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,P,N,I,N,N,M,P,V,A,6,61,55,23.2,8.4,3.8,5.3,12.6,N,21,11,2019,1236,TR08,10,CP: 23 CA:17 CN: 20 LB:5,NO,V,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,DGO,N,B,12859,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,P,N,I,N,N,L,P,V,A,6,66,59,22.9,8.5,4.2,6.3,13,N,22,11,2019,624,TR09,4,CP: 26 CA:16 CN:29 LB:5,SI,V,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12861,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,I,I,N,L,P,V,A,5,64,56,23.4,8.4,4.1,5.8,12.8,N,22,11,2019,659,TR09,4,CP: 24 CA:14 CN:18 LB:5,SI,V,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12862,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,P,N,I,N,N,M,P,V,A,6,63,53,22.7,8.5,4.2,5.9,13.1,N,22,11,2019,1100,TR09,1,CP: 25 CA:16 CN:25 LB:5,NO,V,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGO,RPP,N,B,12863,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,P,N,I,I,N,M,P,V,A,5,66,58,23.2,8.9,4.4,5.7,13.2,N,22,11,2019,1112,TR09,3,CP:24 CA: 15 CN: 25 LB:6,NO,V,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12864,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,I,N,N,L,N,N,,6,67,60,23,7.9,4,5.5,13.5,N,23,11,2019,646,TR11,5,CP:25 CA:15 CN:24 LB6,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12865,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,N,N,N,L,N,N,,6,64,59,22,8,4,5.6,12.3,N,23,11,2019,731,TR11,1,CP:23 CA:16 CN:26 LB:4,SI,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12867,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,I,N,N,L,P,V,C,6,63,58,24.1,8.5,3.9,5.4,12.5,N,23,11,2019,827,TR11,4,CP:25 CA:14 CN:19 LB:6,SI,V,C,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12869,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,P,N,I,N,N,L,N,N,,6,66,59,11.3,8.8,3.9,5.2,12.9,N,23,11,2019,1004,TR11,8,CP:25 CA:15 CN:31 LB:5,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12871,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,I,N,N,L,N,N,,,66,65,24.2,8,4.2,5.5,,N,23,11,2019,1047,TR11,4,CP:22 CA:20 CN:29 LB:6,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12872,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,I,N,N,L,P,V,A,5,65,58,23,8.8,4.2,5.4,13.5,N,23,11,2019,1138,TR11,4,CP:26 CA:14 CN:9 LB:4,NO,V,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12873,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,P,N,I,N,N,L,N,N,,6,66,60,22.9,8.3,4.1,5.7,13.1,N,23,11,2019,1215,TR11,7,CP:24 CA:16 CN:32 LB:6,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12874,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,N,N,N,L,N,N,,6,67,60,22.9,8.6,4.3,5.4,11.3,N,24,11,2019,704,TR10,10,CP:23 CA:14 CN:28 LB:6,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12876,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,L,N,N,M,P,G,A,5,56,52,22.7,8.2,3.8,5.7,11.5,N,24,11,2019,944,TR10,7,CP:23 CA:14 CN:16 LB:6 / CM1-9(5) 10(0),SI,G,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12879,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,P,N,L,N,N,L,N,N,,6,66,61,23.7,9.3,4.3,5.7,14.4,N,24,11,2019,1107,TR10,5,CP: 25 CA:14 CN:29 LB:7,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,DGO,N,B,12880,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,N,N,N,M,N,N,,6,64,61,22.2,8.8,4.3,5.5,12.7,N,24,11,2019,1109,TR10,10,CP:24 CA:20 CN:22 LB:7,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12881,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,I,N,N,M,N,N,,6,65,61,22.9,8.4,4.1,5.6,13.9,N,24,11,2019,1142,TR10,7,CP:23 CA:17 CN:31 LB:7,SI,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGO,DGO,N,B,12882,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,N,N,N,M,N,N,,6,68,65,23.3,8.3,4.3,9.9,14.5,N,24,11,2019,1200,TR10,10,CP:25 CA:19 CN:28 LB:7,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12883,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,M,P,G,C ,5,63,56,22.6,8.8,4.2,5.4,12,N,28,11,2019,652,TR02 ,3,CP:24 CA:13 CN:24 LB:6 / CM:1-8(5) 9-10(0) CARPAL (5) C alula(0) A1-2(0),SI,G,C,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12884,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,L,N,N,M,P,G,A,6,63,58,22.3,8.8,4,5.7,12.4,N,28,11,2019,836,TR02 ,10,CP: 24 CA:15 CN:20 LB:7 / CM 1-8(5) 9(0) CARPAL (5) C alula(5) A 1-2(0),NO,G,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12887,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,L,N,N,M,P,V,C,6,61,59,22.2,8.8,4.2,5.7,12.9,N,28,11,2019,909,TR02 ,8,CP:25 CA:14 CN:24 LB:7,NO,V,C,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGO,DGO,N,B,12892,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,N,N,N,M,N,N,,6,66,61,23.1,9,3.8,5.6,12.9,N,30,11,2019,1156,TR04,2,CP:24 CA:21 CN:26 LB:7,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12893,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,I,N,N,M,N,N,,6,60,54,22.4,8.4,4,5.5,11.8,N,1,12,2019,707,TR05,3,CP:25 CA:14 CN:30 LB:7,SI,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12896,Myiothlypis fraseri,MYIFRA,P,M,F,D,D,,FCF,N,N,L,N,N,M,P,G,A,6,61,54,22.6,8.3,3.9,5.7,13.2,N,2,12,2019,643,TR06,1,CP:24 CA:14 CN:21 LB:6,SI,G,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12897,Myiothlypis fraseri,MYIFRA,P,M,F,D,D,,FCF,N,N,L,N,N,M,P,V,C,6,64,60,23.7,8.4,4.1,5.2,12.5,N,2,12,2019,643,TR06,1,CP 26 CA13 CN:22 LB: 6,SI,V,C,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12899,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,L,P,V,A,6,62,55,22.8,8.7,4,5.4,12.3,N,2,12,2019,905,TR06,10,CP:24 CA:16 CN:21 LB:5,SI,V,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13602,Myiothlypis fraseri,MYIFRA,P,M,F,D,D,,FCF,N,N,I,N,N,M,P,V,,6,60,55,22.6,8.2,3.9,5.4,12.7,N,3,12,2019,731,TR08,4,CP:24 CA:14 CN:21 LB:6,NO,V,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,13605,Myiothlypis fraseri,MYIFRA,P,M,S,D,D,,FCF,N,N,I,N,N,L,V,C,,6,66,58,22.9,8.5,4.6,5.9,13.5,N,4,12,2019,738,TR09,1,CP:24 CA:14 CN:28 LB:6,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,13608,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,L,P,V,,6,62,57,23.1,8.5,4.2,5,12.7,N,5,12,2019,648,TR11,1,CP:26 CA:16 CN:28 LB:7,NO,V,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,13609,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,P,N,N,N,N,I,N,N,,6,66,58,22.8,8.2,3.9,5.3,12.8,N,5,12,2019,657,TR11,9,CP:25 CA:17 CN:32 LB:6,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,CSG,N,B,13610,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,N,N,N,I,N,N,,6,65,60,22.5,7.9,4.2,4.9,12.5,N,5,12,2019,734,TR11,1,CP:26 CA:16 CN:29 LB:7,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,13611,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,M,M,G,C,5,59,54,22.2,7.5,3.7,5.7,11.4,N,5,12,2019,751,TR11,10,CP:24 CA:13 CN:9 LB:5 // FOTOS,SI,G,C,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13613,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,N,N,N,I,N,N,,6,61,56,22.9,9.4,4.1,5.6,12,N,5,12,2019,844,TR11,9,,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13615,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,N,N,N,N,N,N,,,62,57,22.6,8.3,4.1,5.9,12.4,N,5,12,2019,952,TR11,1,CP:25 CN:31,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13616,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,M,P,V,C,6,57,52,22.5,9.3,3.8,5.5,11.1,N,5,12,2019,952,TR11,1,,NO,V,C,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13617,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,L,N,N,N,N,N,,6,61,55,22.3,7.9,4,5.7,12.7,N,5,12,2019,950,TR11,2,,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13619,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,L,N,N,L,N,N,,6,67,60,22.5,8.4,4,5.3,13.7,N,5,12,2019,930,TR11,5,CP:25 CA15 CN32 LB6,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13620,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,P,N,N,N,N,L,N,N,,6,65,61,23.4,9.4,3.8,5.7,13.4,N,5,12,2019,1030,TR11,6,CP:24 CA15 CN:28 LB:5,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13621,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,P,N,L,N,N,L,N,N,,6,66,60,22.7,9.6,4,5.7,13,N,5,12,2019,1113,TR11,1,CP24 CA16 CN26 LB5,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13623,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,L,N,N,M,P,V,C,6,62,56,22.9,8.6,4,5.5,13.9,N,6,12,2019,953,TR10,7,CP24 CA15 CN28 LB5,SI,V,C,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,DGO,N,B,13625,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,,,,,,,M,G,,D,,,,,,,,N,6,12,2019,1700,CAUC,,CM 9-10(0),NO,G,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13626,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,P,N,L,N,N,L,N,N,,6,66,58,23,8.4,4.1,5.3,13.3,N,7,12,2019,644,TR07,10,CP25 CA15 CN30 LB6,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13627,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,P,N,L,N,N,L,P,G,,6,59,53,21.6,9.1,4,5.7,12.3,N,7,12,2019,940,TR07,5,CP25 CA11 CN 0 LB7 / CM9-10(0),SI,G,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGO,DGO,N,B,13629,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,M,P,V,,6,60,54,21.3,7.8,4,5.1,13,N,7,12,2019,1220,TR07,5,CP 24 CN0 CA17 LB6 ,NO,V,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13632,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,L,N,N,L,M,V,C,6,64,59,22.2,7.9,3.7,5.2,11.9,N,11,12,2019,712,TR02,3,CP24 CA16 CN28 LB5,NO,V,C,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13633,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,N,N,N,L,N,N,,6,65,58,22.8,9.2,4.3,5.6,14.1,N,11,12,2019,704,TR02,6,CP24 CA15 CN33 LB6,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13636,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,I,N,N,L,N,N,,6,66,60,23.3,8.4,3.4,5.6,13.6,N,12,12,2019,635,TR03,3,CP24 CA16 CN31 LB5,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13637,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,I,N,N,L,N,N,,6,66,62,23,8.7,3.9,5.5,13.1,N,12,12,2019,800,TR03,2,CP23 CA16 CN31 LB5,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13639,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,I,N,N,I,N,N,,6,65,60,21.8,8.7,3.8,5.4,13,N,13,12,2019,705,TR04,9,CP23 CA17 CN32 LB6 / POSIBLE HEMBRA,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJH,RPP,N,B,13646,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,M,P,V,,5,60,56,22.1,8.5,3.7,5.6,12.3,N,15,12,2019,610,TR06,5,,NO,V,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJH,RPP,N,B,13647,Myiothlypis fraseri,MYIFRA,A,D,,D,D,,DCB,N,N,N,I,N,I,N,N,,6,69,61,22.3,8.5,4,5.9,13.4,N,15,12,2019,623,TR06,3,CP(26) CA(16)CN(33) LB(5),,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJH,RPP,N,B,13648,Myiothlypis fraseri,MYIFRA,A,P,,D,D,,DCB,N,N,M,N,N,L,N,N,,6,66,61,22.4,9.2,3.9,5.4,13.2,N,15,12,2019,625,TR06,4,CP(25) CA(17) CN(32) LB(4),,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJH,RPP,N,B,13652,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,M,N,N,I,N,N,,6,64,60,23.1,8,3.8,4.9,13.6,N,16,12,2019,820,TR07,9,CP(24) CA(16) CN(32) LB(6),,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJH,RPP,N,B,13653,Myiothlypis fraseri,MYIFRA,P,M,F,D,D,,FCF,N,N,I,N,N,I,P,G,,6,60,54,22.7,8.1,3.7,5.7,11.5,N,17,12,2019,610,TR08,8,CP(24) CA(14) CN(17) LB(4) CM9(0),NO,G,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,,,,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJH,RPP,N,B,13654,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,P,N,L,N,N,L,N,N,,6,66,61,21.9,8.5,4.4,5.7,15,N,17,12,2019,615,TR08,10,CP(25) CA(16) CN(29) LB(4),,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJH,RPP,N,B,13655,Myiothlypis fraseri,MYIFRA,P,M,F,D,D,,FCF,N,N,I,N,N,M,P,G,,6,62,56,23,8.6,3.9,5.7,12,N,17,12,2019,654,TR08,3,,NO,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJH,RPP,N,B,13656,Myiothlypis fraseri,MYIFRA,P,M,F,D,D,,FCF,N,N,I,N,N,M,P,V,A,6,63,56,22.7,9.1,4.1,5.6,12.4,N,17,12,2019,643,TR08,4,,SI,V,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJH,RPP,N,B,13657,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,P,N,N,N,N,I,N,N,,6,66,61,21.7,7.7,4,5.2,12,N,17,12,2019,642,TR08,4,,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJH,RPP,N,B,13658,Myiothlypis fraseri,MYIFRA,P,M,F,D,D,,FCF,N,N,I,N,N,L,M,G,,6,60,57,21.5,8,3.8,5.5,11.4,N,17,12,2019,731,TR08,9,CP(24) CA(14) CN(18) LB(5), CM8-10(0),SI,G,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
